,file_name,mean_color,mean_color_b,mean_color_g,mean_color_r,mode_color,mode_color_b,mode_color_g,mode_color_r,shannon_entropy,year
131,../images/wikiart/1949_1.jpg,"[218.84018621973928, 117.00547020484171, 70.45761638733705]",70.45761638733705,117.00547020484171,218.84018621973928,"[233, 141, 42]",42,141,233,7.7468597590789745,1949
132,../images/wikiart/1954_5.jpg,"[112.60528680191044, 95.74917955265522, 90.02693053388188]",90.02693053388188,95.74917955265522,112.60528680191044,"[36, 43, 49]",49,43,36,7.027080129923387,1954
133,../images/wikiart/1969_5.jpg,"[190.99884980116244, 81.35369226063017, 47.94496176200673]",47.94496176200673,81.35369226063017,190.99884980116244,"[183, 61, 46]",46,61,183,6.521352336726712,1969
134,../images/wikiart/1952_3.jpg,"[201.78348195329087, 162.761576433121, 58.610079617834394]",58.610079617834394,162.761576433121,201.78348195329087,"[216, 166, 55]",55,166,216,7.362737527008408,1952
135,../images/wikiart/1950_1.jpg,"[145.86572119613018, 150.6761301671064, 94.93985488126648]",94.93985488126648,150.6761301671064,145.86572119613018,"[197, 172, 7]",7,172,197,7.077939360082671,1950
136,../images/wikiart/1969_1.jpg,"[117.12626962142198, 115.16698753462605, 110.11192520775623]",110.11192520775623,115.16698753462605,117.12626962142198,"[53, 52, 48]",48,52,53,5.2334727282824245,1969
137,../images/wikiart/1954_1.jpg,"[160.6434052019165, 117.64917864476386, 61.210643394934976]",61.210643394934976,117.64917864476386,160.6434052019165,"[37, 26, 22]",22,26,37,7.455599574598215,1954
138,../images/wikiart/1937_2.jpg,"[172.89849665924277, 101.24779510022272, 58.41285449146251]",58.41285449146251,101.24779510022272,172.89849665924277,"[215, 137, 73]",73,137,215,7.834380417983734,1937
139,../images/wikiart/1949_4.jpg,"[121.8219807834442, 86.04211751662972, 71.94869918699187]",71.94869918699187,86.04211751662972,121.8219807834442,"[58, 58, 60]",60,58,58,6.858416371374224,1949
140,../images/wikiart/1956_3.jpg,"[196.0495775301764, 79.27684308263696, 70.11251624883937]",70.11251624883937,79.27684308263696,196.0495775301764,"[182, 61, 68]",68,61,182,6.9468451975115455,1956
141,../images/wikiart/1970_1.jpg,"[94.2778710691824, 75.42661006289308, 94.42837735849056]",94.42837735849056,75.42661006289308,94.2778710691824,"[48, 25, 51]",51,25,48,6.5140458056505555,1970
142,../images/wikiart/1956_2.jpg,"[224.7237320402299, 101.92723419540229, 4.749583333333334]",4.749583333333334,101.92723419540229,224.7237320402299,"[244, 176, 3]",3,176,244,6.940109552232187,1956
143,../images/wikiart/1949_5.jpg,"[168.8966504460665, 107.00891321978914, 113.40373884833738]",113.40373884833738,107.00891321978914,168.8966504460665,"[254, 255, 249]",249,255,254,7.809269770641591,1949
144,../images/wikiart/1950_4.jpg,"[234.48419038583174, 175.98139784946235, 117.98474067046173]",117.98474067046173,175.98139784946235,234.48419038583174,"[248, 219, 211]",211,219,248,7.42352425655113,1950
145,../images/wikiart/1952_4.jpg,"[68.71162121212122, 53.51090909090909, 108.1683106060606]",108.1683106060606,53.51090909090909,68.71162121212122,"[66, 49, 120]",120,49,66,6.494997469368573,1952
146,../images/wikiart/1969_2.jpg,"[54.344874804381845, 48.919229264475746, 43.77181142410016]",43.77181142410016,48.919229264475746,54.344874804381845,"[60, 59, 54]",54,59,60,6.090644275121656,1969
147,../images/wikiart/1937_1.jpg,"[156.47640124610592, 125.12332710280374, 106.67031775700934]",106.67031775700934,125.12332710280374,156.47640124610592,"[189, 139, 112]",112,139,189,7.497206291876732,1937
148,../images/wikiart/1954_2.jpg,"[152.87487922705313, 111.53768115942029, 81.44209799861974]",81.44209799861974,111.53768115942029,152.87487922705313,"[254, 236, 138]",138,236,254,7.578142269886313,1954
149,../images/wikiart/1949_7.jpg,"[123.57535738142953, 98.84488977955913, 34.28832665330661]",34.28832665330661,98.84488977955913,123.57535738142953,"[37, 23, 14]",14,23,37,7.2192284030267855,1949
150,../images/wikiart/1956_1.jpg,"[155.5694708994709, 76.71724489795919, 39.68749811035525]",39.68749811035525,76.71724489795919,155.5694708994709,"[231, 74, 5]",5,74,231,6.733142388336753,1956
151,../images/wikiart/1970_2.jpg,"[210.6650671336836, 13.536360186806771, 17.90340338587274]",17.90340338587274,13.536360186806771,210.6650671336836,"[197, 1, 2]",2,1,197,6.154542107261186,1970
152,../images/wikiart/1949_6.jpg,"[211.6332133058985, 125.0421159122085, 68.18417009602194]",68.18417009602194,125.0421159122085,211.6332133058985,"[250, 201, 2]",2,201,250,7.423688659528906,1949
153,../images/wikiart/1954_3.jpg,"[208.40042570281125, 100.50765060240964, 24.152469879518073]",24.152469879518073,100.50765060240964,208.40042570281125,"[210, 143, 26]",26,143,210,7.126815076781586,1954
154,../images/wikiart/1969_3.jpg,"[10.520921165381319, 8.301688089117395, 8.90831619537275]",8.90831619537275,8.301688089117395,10.520921165381319,"[1, 3, 2]",2,3,1,4.018993746245262,1969
155,../images/mark_rothko_org/1969_11.jpg,"[61.25190079365079, 50.123289682539685, 44.008563492063494]",44.008563492063494,50.123289682539685,61.25190079365079,"[30, 24, 24]",24,24,30,6.564855323339108,1969
156,../images/mark_rothko_org/1955_11.jpg,"[209.28042261152248, 123.71828607549214, 92.06346396965866]",92.06346396965866,123.71828607549214,209.28042261152248,"[210, 209, 207]",207,209,210,7.18230347523394,1955
157,../images/mark_rothko_org/1957_12.jpg,"[157.26557607282186, 57.13886866059818, 37.97138361508453]",37.97138361508453,57.13886866059818,157.26557607282186,"[255, 68, 33]",33,68,255,6.613272311294934,1957
158,../images/mark_rothko_org/1961_11.jpg,"[219.1424648072622, 66.69064560218685, 16.727150301860867]",16.727150301860867,66.69064560218685,219.1424648072622,"[249, 73, 0]",0,73,249,6.887674706489861,1961
159,../images/mark_rothko_org/1964_11.jpg,"[70.46377720870679, 59.772751051765134, 60.71692518748857]",60.71692518748857,59.772751051765134,70.46377720870679,"[58, 57, 65]",65,57,58,5.361520716524668,1964
160,../images/mark_rothko_org/1957-11.jpg,"[201.82800029746411, 104.31023425299323, 95.87387223916114]",95.87387223916114,104.31023425299323,201.82800029746411,"[188, 19, 42]",42,19,188,7.211815199343877,1957-11.jpg
161,../images/mark_rothko_org/1958_11.jpg,"[107.67247197640118, 76.93407866273353, 70.03503048180924]",70.03503048180924,76.93407866273353,107.67247197640118,"[105, 77, 65]",65,77,105,5.87052419728616,1958
162,../images/Rothko_nga_gov/1969_12.jpg,"[170.9722412109375, 172.836728515625, 171.8950146484375]",171.8950146484375,172.836728515625,170.9722412109375,"[160, 166, 166]",166,166,160,6.390406477282914,1969
163,../images/Rothko_nga_gov/1969_11.jpg,"[119.62575352112675, 96.31051408450705, 76.92241549295774]",76.92241549295774,96.31051408450705,119.62575352112675,"[222, 222, 212]",212,222,222,7.539842708934547,1969
164,../images/Rothko_nga_gov/1953_11.jpg,"[116.63145903010033, 43.543231605351174, 9.08815635451505]",9.08815635451505,43.543231605351174,116.63145903010033,"[0, 0, 0]",0,0,0,5.30044707166851,1953
165,../images/Rothko_nga_gov/1959_11.jpg,"[166.8510982554461, 70.47750610141914, 57.64407032450511]",57.64407032450511,70.47750610141914,166.8510982554461,"[109, 58, 57]",57,58,109,6.340608210715471,1959
166,../images/Rothko_nga_gov/1964_11.jpg,"[53.924028690974296, 42.17989763897191, 42.37184324566647]",42.37184324566647,42.17989763897191,53.924028690974296,"[49, 43, 43]",43,43,49,4.59352112232733,1964
167,../images/Rothko_nga_gov/1968_11.jpg,"[32.05684557438795, 15.37665725047081, 24.694477401129944]",24.694477401129944,15.37665725047081,32.05684557438795,"[16, 1, 6]",6,1,16,5.52248255827639,1968
