index,contour,contrast,luminance,mean_color,mean_color_r,shannon_entropy,period
580,0.000429126,0.920769607,195.1284463,"[198.34137411549875, 196.41252225519287, 172.9478429582287]",198.3413741,6.745892737,unfurled_paintings_60_61
581,0.000518293,0.987185607,181.6579688,"[186.63431233062332, 180.5407689701897, 178.071412601626]",186.6343123,7.403991311,unfurled_paintings_60_61
582,0.007138365,0.80269059,100.3659651,"[107.49186320754717, 99.563928197065, 87.32788784067085]",107.4918632,6.985961805,early_paintings_34_53
583,0.016404637,1,193.0248635,"[191.86731039984983, 193.12616622864653, 195.42990660784682]",191.8673104,7.04795283,early_paintings_34_53
584,0.017002839,0.998868092,94.57547661,"[114.38019865161057, 90.83401538902606, 73.32075576394861]",114.3801987,7.57470772,early_paintings_34_53
585,0.002155172,0.718573322,106.3438297,"[128.3253776683087, 100.88732348111658, 95.6681527093596]",128.3253777,7.271220537,early_paintings_34_53
586,0.011867159,1,127.1964513,"[156.34935035842295, 120.49985999103943, 107.68808243727598]",156.3493504,7.811949924,early_paintings_34_53
587,0.003115214,0.828348053,89.40987265,"[97.76889026617954, 88.32570459290189, 75.53549386743215]",97.76889027,6.38353169,early_paintings_34_53
588,0.000971178,0.820140954,143.6817798,"[155.83640350877192, 141.7642282790309, 126.88621031746031]",155.8364035,7.448017267,early_paintings_34_53
589,0.018844492,1,182.3084839,"[186.01055229867325, 181.83810552298672, 176.06686207960507]",186.0105523,7.081291467,early_paintings_34_53
590,0.007301502,0.821502917,112.2523698,"[123.77599785407725, 110.31031115879829, 97.55759120171673]",123.7759979,7.168794679,early_paintings_34_53
591,0.004238959,0.835039876,128.9967479,"[150.54580892293825, 124.46286897251014, 110.45519378098243]",150.5458089,7.562043507,early_paintings_34_53
592,0.004538578,0.980971895,151.558535,"[109.7583936676032, 160.77439755781285, 183.35251242705857]",109.7583937,7.658885175,early_paintings_34_53
593,0.042446634,1,73.98894364,"[76.8298696633826, 74.66315681444992, 58.944925082101804]",76.82986966,7.103882263,early_paintings_34_53
594,0.002545849,0.874863922,104.5257463,"[128.5775428330116, 98.8649704391892, 89.77747647200772]",128.5775428,7.469321426,early_paintings_34_53
595,0.010701663,0.995010128,144.6814355,"[169.80407224532223, 144.26031704781704, 74.8768840956341]",169.8040722,7.9255319,early_paintings_34_53
596,0.008627892,1,134.0891219,"[134.92789891663605, 138.29463597135512, 89.96020703268454]",134.9278989,7.877467735,early_paintings_34_53
597,0.002432007,0.832362264,156.3790571,"[182.28623753019008, 152.71294760054604, 116.40862753334034]",182.2862375,7.584317247,early_paintings_34_53
598,0.000531531,0.888696947,89.32448012,"[96.50986842105263, 87.66978899229781, 84.55746550064185]",96.50986842,6.922391169,early_paintings_34_53
599,0.000523169,0.902756433,85.23104072,"[92.25960922485586, 84.11296177663891, 75.6102151398676]",92.25960922,7.03798365,early_paintings_34_53
600,0.010299275,0.905962369,91.54803801,"[98.70471070040954, 89.39066680667857, 91.84503622807938]",98.7047107,7.371645447,early_paintings_34_53
601,0.005539825,1,175.147634,"[186.99066952868102, 172.1805991962002, 169.6655553525758]",186.9906695,7.567385986,early_paintings_34_53
602,0.003488629,1,178.0787036,"[189.53966383307574, 179.88390097151688, 126.44882424376242]",189.5396638,7.709788482,early_paintings_34_53
603,0.016069867,1,62.76974316,"[60.13738946652415, 63.47888932076572, 63.49629530657857]",60.13738947,6.86490169,early_paintings_34_53
604,0.001874596,1,182.8894769,"[192.7598375888817, 183.52596961861667, 147.52024886877828]",192.7598376,7.597512136,early_paintings_34_53
605,0.005511905,0.765035339,82.5719454,"[89.2313253968254, 81.72095634920635, 71.3924880952381]",89.2313254,6.700757309,early_paintings_34_53
606,0.003051647,0.787063468,89.64425245,"[115.63748676732372, 83.33455162665815, 75.60736062073819]",115.6374868,7.240675287,early_paintings_34_53
607,0.005438257,0.975742776,84.34486085,"[84.07409685230024, 85.81806295399515, 70.54888135593221]",84.07409685,7.231959661,early_paintings_34_53
608,0.008828726,1,83.55022864,"[88.53236267668635, 81.70781054303096, 87.13050187869028]",88.53236268,7.260465918,early_paintings_34_53
609,0.007812351,0.84208155,100.5973803,"[89.26092235324032, 103.711890156692, 103.12693004481454]",89.26092235,7.232052379,early_paintings_34_53
610,0.030765833,0.912666109,80.0467362,"[82.03319019458691, 79.6475547812431, 78.15164527764827]",82.03319019,6.639213761,early_paintings_34_53
611,0.012449141,1,141.9409869,"[112.82079283453888, 148.53427893309222, 162.37631668173597]",112.8207928,7.916166172,early_paintings_34_53
612,0.002563025,1,122.3307992,"[105.28145891690009, 129.05006069094304, 105.97448179271709]",105.2814589,7.670836704,early_paintings_34_53
613,0.014597105,0.788255817,69.93939674,"[68.41988937498796, 69.51346194615222, 78.63296779540154]",68.41988937,6.650901439,early_paintings_34_53
614,0.003536029,0.945048617,62.78458864,"[60.22227422907489, 64.86283039647577, 49.742892542479545]",60.22227423,6.57055506,early_paintings_34_53
615,0.030981147,0.926140445,89.19421873,"[90.89431159146302, 88.8183536830104, 87.91137856216298]",90.89431159,7.133540757,early_paintings_34_53
616,0.001564408,1,154.9690739,"[153.0355692918193, 156.3113324175824, 147.36630036630038]",153.0355693,7.617283233,early_paintings_34_53
617,0.001409524,0.95635971,123.3093401,"[134.96799523809523, 121.22554523809524, 109.6209738095238]",134.9679952,7.377686486,early_paintings_34_53
618,0.014004499,1,163.9927952,"[161.05888990438694, 163.2326349831271, 180.16197623734533]",161.0588899,7.682174496,early_paintings_34_53
619,0.000200416,0.818806959,102.1673832,"[144.73614625347597, 92.38328281183456, 73.73898339053537]",144.7361463,7.254577757,early_paintings_34_53
620,0.001311575,0.769209267,113.1295022,"[109.81955162421839, 114.41476793248945, 110.1443698846017]",109.8195516,7.27700338,early_paintings_34_53
621,0.011333819,0.992730728,92.94408304,"[98.27298347910593, 91.89214447683835, 87.67292274052478]",98.27298348,7.467009555,early_paintings_34_53
622,0.011342229,1,89.28718184,"[77.81881377551021, 92.80251177394034, 88.23470368916797]",77.81881378,7.668405643,early_paintings_34_53
623,0.010676613,0.992790008,111.470843,"[116.34867233060004, 110.09239908035089, 110.76220853931697]",116.3486723,7.421868701,early_paintings_34_53
624,0.004835289,1,181.8764454,"[195.43212319494586, 184.97042193140794, 111.31205324909747]",195.4321232,7.606138336,early_paintings_34_53
625,0.000618054,0.910497774,137.8867116,"[154.6208058477447, 136.18638497652583, 105.45465026445594]",154.6208058,7.119864623,early_paintings_34_53
626,0.000683446,0.82326366,140.1204443,"[176.16726591982885, 132.37602393050645, 110.69184520448896]",176.1672659,7.574580399,early_paintings_34_53
627,0.000332803,1,162.6192154,"[158.03652394198292, 168.67555632823365, 116.12039539042321]",158.0365239,7.553890631,early_paintings_34_53
628,0.016273522,0.96430511,86.79471875,"[97.89785494392366, 84.41015907268641, 77.72145452025777]",97.89785494,7.39254224,early_paintings_34_53
629,0.000137609,0.75502584,171.0153767,"[173.09784306195596, 172.66251280081926, 148.56712109575014]",173.0978431,7.29272609,early_paintings_34_53
630,0.027670762,1,138.8096628,"[171.53599802165763, 131.0239353394419, 119.56774260724698]",171.535998,7.85801843,early_paintings_34_53
631,0.005934685,0.750161465,139.5441377,"[144.5663188993182, 138.96573545185632, 130.48537855422313]",144.5663189,6.566459776,early_paintings_34_53
632,0.026548397,0.97232928,107.8859372,"[111.2984243697479, 110.27459539371304, 74.17592203548085]",111.2984244,7.397249344,early_paintings_34_53
633,0.002844501,1,139.0956296,"[140.95175674252002, 139.8811209439528, 125.84914664981036]",140.9517567,7.370163976,early_paintings_34_53
634,0.002217069,0.912823642,129.5284406,"[140.14535250463823, 127.31927643784786, 120.1494758812616]",140.1453525,7.321395671,early_paintings_34_53
635,0.004492363,0.93961206,94.31884424,"[96.14181266846361, 94.43038522012579, 87.84602987421384]",96.14181267,7.329372867,early_paintings_34_53
636,0.00034204,0.919069691,52.75497306,"[58.707918739635154, 51.75652985074627, 45.11633499170813]",58.70791874,5.732744044,early_paintings_34_53
637,0.00590052,1,133.3392506,"[140.75166728590006, 132.18152981608768, 122.98083085639978]",140.7516673,7.949809342,early_paintings_34_53
638,0.006196809,0.990585639,84.2096589,"[89.18321048632218, 82.88995440729484, 82.63729863221884]",89.18321049,6.880840819,early_paintings_34_53
639,0.002537401,0.835565013,91.08075436,"[100.8335252273394, 90.219701525374, 70.89219345849223]",100.8335252,7.18773068,early_paintings_34_53
640,0.002462121,0.865572465,95.17950408,"[103.86582386363636, 94.93758207070707, 71.99821654040404]",103.8658239,7.263487708,early_paintings_34_53
641,0.019391741,0.991697356,118.6323946,"[131.52293247767858, 116.29986328125, 103.78056640625]",131.5229325,7.808094769,early_paintings_34_53
642,0.000750856,0.925030686,136.6283937,"[153.06025132275133, 133.76850295673825, 116.57272798008093]",153.0602513,7.409440105,early_paintings_34_53
643,0.003582696,0.744174134,102.0840076,"[102.32419933078394, 103.85546606118547, 83.82899617590822]",102.3241993,7.125900539,early_paintings_34_53
644,0.002445437,0.897817242,143.6228889,"[147.6564310515873, 143.982904265873, 128.1794816468254]",147.6564311,7.606689119,early_paintings_34_53
645,0.013211171,0.987276753,111.2182775,"[150.12813278654485, 101.75895193106312, 90.34673224667775]",150.1281328,7.663340667,early_paintings_34_53
646,0.024594698,1,138.3085534,"[168.43807219149343, 132.8898769788289, 103.26563990082015]",168.4380722,7.808008025,veil_paintings_54
647,0.00327381,0.820451602,92.04288453,"[97.59961814914645, 90.89629941599281, 87.03839847259658]",97.59961815,7.203405638,veil_paintings_54
648,0,0.571423358,142.2980907,"[187.59552079781793, 132.86766535969997, 102.33142260484146]",187.5955208,7.488017502,veil_paintings_54
649,0.004929435,0.935806992,98.0246926,"[139.3120060483871, 91.5533064516129, 40.5545060483871]",139.312006,7.719079047,veil_paintings_54
650,0.000297619,0.71769828,138.6393724,"[158.86574260752687, 134.63650393625193, 118.7325196812596]",158.8657426,6.284798383,veil_paintings_54
651,0.000810403,0.946648424,137.7324873,"[168.35003298153035, 129.86109121748964, 125.548723143611]",168.350033,7.501054588,veil_paintings_54
652,0.003681139,0.925970342,62.80781733,"[75.89690943043884, 59.159012605042015, 60.41009103641456]",75.89690943,6.622160388,veil_paintings_54
653,0,0.609042372,155.5856687,"[172.57942608861725, 153.119368315508, 129.97659950343774]",172.5794261,7.337378714,veil_paintings_54
654,7.20E-06,0.672509418,139.8941615,"[149.92861703149, 137.7499951996928, 131.58643913210446]",149.928617,7.183483847,veil_paintings_54
655,0.000491131,0.736152976,133.6784608,"[126.93827007438489, 137.79337688346368, 112.76400915506389]",126.9382701,7.311879634,veil_paintings_54
656,3.33E-06,0.689127494,124.8816087,"[171.68230333333332, 114.21518333333333, 92.73202]",171.6823033,7.682992536,veil_paintings_54
657,0.019734995,0.996106418,114.1200856,"[115.25238241488242, 114.56966040716041, 106.33252018252018]",115.2523824,7.592247067,veil_paintings_54
658,0,0.531444248,132.1234155,"[154.1702682884748, 127.41591183574879, 113.83596014492754]",154.1702683,6.596941578,veil_paintings_54
659,0.008637666,0.81156975,116.1869607,"[123.14953007518797, 114.21477354099534, 115.22111528822055]",123.1495301,7.370576238,veil_paintings_54
660,0,0.628485598,162.3856299,"[164.89281003768414, 162.35095923261392, 155.34643285371703]",164.89281,6.839827977,veil_paintings_54
661,0,0.665232497,132.6722214,"[126.07430467762326, 134.2242572692794, 136.7262523704172]",126.0743047,7.187338935,veil_paintings_54
662,0.005867956,0.984506967,84.60463534,"[105.18944603629417, 77.72557306590258, 92.13336914995224]",105.189446,7.055537485,veil_paintings_54
